2,-9.34,0.862502,-6.959502,270,89.98957,0
2,-9.34,0.8625006,-2.659609,270,89.98472,0
2,-9.34,0.8625004,-0.5196216,270,89.98563,0
2,-3.99384,0.8625,-0.5188898,270,269.9612,0
2,-3.992057,0.8625,-2.659724,270,269.9173,0
2,-3.981951,0.8625014,-6.961908,270,269.8565,0
2,-3.985947,0.8624995,-4.821707,270,269.8787,0
2,-3.995107,0.8625012,-8.869235,270,269.9637,0
2,-3.99249,0.8625025,-11.00899,270,269.9391,0
3,-7.626153,1.306251,-9.930757,270,180.0352,0
3,-7.646124,1.30625,-5.779893,270,180.1094,0
3,-7.622845,1.30625,-1.438431,270,179.9279,0
3,-5.560258,1.306249,-1.438719,270,359.8522,0
3,-5.547376,1.306248,-5.777359,270,359.8612,0
3,-5.557024,1.306252,-9.929262,270,359.9093,0
3,-12.93951,1.306252,-9.929724,270,359.9878,0
3,-12.90979,1.30625,-5.774475,270,0.796994,0
3,-12.91393,1.306248,-1.433513,270,0.7076131,0
3,-14.94795,1.306249,-1.440918,270,178.7273,0
3,-14.945,1.306251,-5.779912,270,178.5985,0
3,-14.90065,1.30625,-9.930147,270,179.8905,0
2,-11.34,0.8625003,-11.01,270,270.0001,0
2,-11.34,0.8625014,-8.87,270,269.9998,0
2,-11.33138,0.8625009,-4.823558,270,270.605,0
2,-11.34,0.8625004,-6.960345,270,269.9994,0
2,-11.34,0.8625,-2.660243,270,269.9994,0
2,-11.3314,0.8625001,-0.5233002,270,270.5948,0
2,-16.68,0.8625,-0.5196229,270,89.98479,0
2,-16.68,0.8625011,-2.66016,270,90.00887,0
2,-16.68,0.8625014,-6.9595,270,89.98788,0
2,-16.68,0.8624994,-4.819503,270,89.98879,0
2,-16.68,0.8625003,-8.86999,270,89.98308,0
2,-16.68,0.8625013,-11.00999,270,89.9816,0
0,-1.627185,2.124998,11.12917,270,0.04290688,0
2,15.26999,0.8624992,-4.649992,270,83.4002,0
2,15.04999,0.8624994,-2.650005,270,83.4002,0
2,14.54,0.8624997,1.760003,270,83.39996,0
2,14.76,0.8625,-0.2405338,270,83.41969,0
2,14.25,0.8624992,4.160376,270,83.38795,0
2,14.02969,0.8625003,6.160071,270,83.35999,0
1,11.28,0.9150002,10.08202,0,280,0
1,9.460245,0.9150001,10.38509,0,278.8391,0
1,7.616489,0.9150003,10.60017,0,281.5291,0
5,-19.55,4.69,2.189277,270,90,0
2,0.5613737,0.8624991,3.887226,270,0.006585723,0
2,-0.5392789,0.8624987,5.450094,270,0.006649536,0
2,-2.222146,0.8625006,6.068898,270,327.6578,0
